id_student,code_module,code_presentation,late_rate,avg_days_late,irregularity,last_min_ratio,avg_gap,max_gap,total_clicks,active_days,num_assessments,cluster,risk,risk_enc
598717,GGG,2013J,1.0,6.111111111111111,1.5740807170555862,4.2,42.6,116,170,6,9,1,High,0
502207,DDD,2014B,0.0,-1.0,1.187637163891594,0.38817480719794345,4.189655172413793,21,389,59,6,2,Low,1
2237813,GGG,2014B,1.0,11.0,1.193038073051317,0.0,25.75,57,32,5,1,0,Medium,2
644905,CCC,2014J,0.5,1.25,1.263448288745955,0.9686411149825784,4.705882352941177,14,287,18,4,0,Medium,2
557085,GGG,2013J,0.0,-61.142857142857146,1.2342800807872347,0.7635814889336016,3.8823529411764706,19,994,69,21,2,Low,1
472651,CCC,2014J,0.3125,-0.5333333333333333,1.080497836565859,0.5429347826086957,2.642857142857143,25,1840,99,16,2,Low,1
631715,CCC,2014B,0.2222222222222222,-32.05882352941177,1.1154530960787812,0.5987096774193549,3.207792207792208,24,1550,78,18,2,Low,1
2142243,DDD,2014J,0.0,-1.8333333333333333,1.013518955468983,0.1705508474576271,2.3043478260869565,11,1888,116,7,2,Low,1
1735651,DDD,2014B,0.7142857142857143,4.142857142857143,1.168613456077748,0.13496612819176654,1.9328358208955223,13,1919,135,7,0,Medium,2
586818,BBB,2014J,0.0,-39.22222222222222,0.9598617388448161,0.4511784511784512,4.846153846153846,12,297,14,9,2,Low,1
578050,FFF,2013J,0.0,-2.1666666666666665,1.6211835306704754,1.2259049280418666,2.302521008403361,18,2293,120,12,2,Low,1
115452,BBB,2014B,0.7777777777777778,3.4444444444444446,0.997105498816947,0.3711864406779661,3.5588235294117645,20,590,69,9,0,Medium,2
606743,EEE,2013J,0.75,5.0,1.2529621490618128,0.2654320987654321,5.976744186046512,39,486,44,4,0,Medium,2
2047421,CCC,2014B,0.75,2.0,0.8415285985493883,0.27887323943661974,2.793103448275862,20,1420,88,4,0,Medium,2
104772,DDD,2014J,0.14285714285714285,-18.0,2.547824070505752,0.1495601173020528,6.967741935483871,29,341,32,7,2,Low,1
2683857,FFF,2014J,0.125,-33.0625,1.40170029822548,0.22514515937907334,1.548913043478261,12,8439,185,16,2,Low,1
601269,BBB,2013J,0.7777777777777778,3.111111111111111,1.1167416078059345,0.6562922868741543,5.813953488372093,34,739,44,9,0,Medium,2
410203,CCC,2014B,0.75,2.0,1.2715977343959535,0.45225843339050886,3.9682539682539684,23,1749,64,4,0,Medium,2
513266,FFF,2013B,0.0,-38.416666666666664,1.6573256828076834,0.7221636810677906,2.7294117647058824,18,2847,86,12,2,Low,1
632312,CCC,2014B,0.4,0.4,1.2311639802348462,1.011111111111111,4.055555555555555,14,180,19,5,0,Medium,2
355034,DDD,2014J,1.0,4.0,1.1170835827350678,0.31210191082802546,2.9444444444444446,17,157,19,1,0,Medium,2
274247,BBB,2013J,0.45454545454545453,-1.5454545454545454,0.9575410692182191,0.8465346534653465,9.380952380952381,36,202,22,11,0,Medium,2
552894,BBB,2013B,0.6363636363636364,2.909090909090909,1.018777003333554,0.3232848232848233,3.9193548387096775,17,962,63,11,0,Medium,2
630446,GGG,2014B,0.0,-10.285714285714286,1.4509592394954103,0.5249500998003992,8.0,31,501,31,7,2,Low,1
600449,BBB,2013J,0.6666666666666666,2.6666666666666665,1.0129751279481845,0.4948453608247423,10.125,26,97,9,3,0,Medium,2
645003,FFF,2014J,0.25,-51.5,1.1679654621700872,0.30495269894268223,2.3333333333333335,14,1797,73,4,2,Low,1
478744,DDD,2013B,1.0,3.0,0.9909781745236731,0.2631578947368421,10.625,38,76,9,1,0,Medium,2
132423,FFF,2014J,0.3333333333333333,0.6666666666666666,1.2811165478496285,0.16370106761565836,3.25,12,281,9,3,2,Low,1
1835411,DDD,2013J,0.0,-4.714285714285714,0.8734428605327699,0.20588235294117646,1.125,8,4658,249,7,2,Low,1
678970,EEE,2014J,0.0,-1.75,1.1470688112948977,0.5733610822060354,6.324324324324325,57,961,38,4,2,Low,1
494622,FFF,2013B,0.08333333333333333,0.8333333333333334,1.971212062884371,4.6008522727272725,8.321428571428571,58,2112,29,12,1,High,0
685079,BBB,2014J,0.5,2.25,1.9253153845980873,0.042118698149329926,5.314285714285714,16,1567,36,4,0,Medium,2
520751,DDD,2013B,0.6666666666666666,1.6666666666666667,0.9890613820099496,0.44874274661508706,2.03125,5,517,33,3,0,Medium,2
676903,DDD,2014J,0.0,0.0,1.182447613386725,0.26330532212885155,4.886792452830188,19,357,54,7,2,Low,1
533217,FFF,2014B,0.08333333333333333,-27.0,1.4983095514233,1.6289262235208182,1.5838926174496644,11,2738,150,12,1,High,0
616831,CCC,2014B,0.7272727272727273,3.6,1.2863392153841795,0.7137452711223203,4.66,28,793,51,11,0,Medium,2
2006283,BBB,2013J,0.45454545454545453,0.2727272727272727,0.8239577991087904,1.4813084112149533,14.2,35,214,16,11,0,Medium,2
579362,CCC,2014J,0.6666666666666666,2.1666666666666665,1.727485988249349,0.881619937694704,9.92,34,321,26,6,0,Medium,2
600405,FFF,2014J,0.0,-0.5,2.0993936912685793,0.45128676470588236,2.95,14,1088,81,2,2,Low,1
563302,BBB,2014J,0.2,-1.2,1.4990328579080578,0.0718562874251497,3.5522388059701493,24,1336,68,5,2,Low,1
625953,CCC,2014B,0.8571428571428571,7.428571428571429,1.5744428440657705,0.55858310626703,2.9038461538461537,24,734,53,7,0,Medium,2
549158,BBB,2013B,0.45454545454545453,1.5454545454545454,1.3033323125534133,1.0170212765957447,8.481481481481481,27,235,28,11,0,Medium,2
2139353,AAA,2013J,0.625,-21.125,0.7330456929700271,0.5443740095087163,2.0987654320987654,10,1262,82,8,0,Medium,2
324907,BBB,2014B,0.6363636363636364,2.090909090909091,1.1561305915833218,0.3594548551959114,4.627450980392157,19,587,52,11,0,Medium,2
593022,FFF,2013J,0.19047619047619047,-35.25,0.9875508887072363,0.5028925619834711,1.5664739884393064,14,4840,174,21,2,Low,1
537392,BBB,2013B,0.6666666666666666,3.0,0.9172296937793263,0.2182254196642686,4.565217391304348,38,417,24,3,0,Medium,2
680530,BBB,2014J,0.2,16.4,1.605295693455327,0.7737556561085973,9.904761904761905,45,221,22,5,2,Low,1
652048,DDD,2014J,0.5,3.0,1.256353465841306,0.07547169811320754,2.3793103448275863,14,318,30,2,0,Medium,2
675279,FFF,2014J,0.08333333333333333,-68.16666666666667,1.2562346009074128,0.2746402599412038,1.5265957446808511,9,6463,189,12,2,Low,1
692384,BBB,2014J,0.0,-4.666666666666667,1.398646935231588,0.17418351477449456,4.029411764705882,13,643,35,3,2,Low,1
83453,CCC,2014B,1.0,2.0,0.6625993518015472,0.2643979057591623,11.25,80,382,13,1,0,Medium,2
639028,FFF,2014J,0.3333333333333333,-17.5,1.5638674394463183,2.331170746092598,2.2131147540983607,13,3391,123,12,1,High,0
489553,FFF,2014J,0.8181818181818182,15.090909090909092,3.541900354633579,4.412199630314233,5.395833333333333,52,1082,49,11,1,High,0
546780,FFF,2013B,0.0,-1.0,0.9886397494634164,0.4669527896995708,3.125,39,1165,81,4,2,Low,1
699628,GGG,2014J,0.2,-41.6,0.9769504807051895,0.0,8.761904761904763,46,283,22,5,2,Low,1
2600862,EEE,2014B,0.25,1.25,1.3887815234180614,0.4537131230925738,3.7777777777777777,41,1966,64,4,2,Low,1
2681505,BBB,2014J,0.4,1.6,0.7772635797462096,0.6229508196721312,27.428571428571427,52,61,8,5,0,Medium,2
243600,FFF,2013B,0.0,-0.5,1.6209602403344698,0.18874172185430463,8.181818181818182,39,604,23,4,2,Low,1
592632,FFF,2014B,0.0,-30.0,1.2194579243262964,0.27188183807439825,2.6770833333333335,28,1828,97,4,2,Low,1
548445,BBB,2014B,0.45454545454545453,-1.0,0.8432307507621687,0.9605734767025089,9.291666666666666,35,279,25,11,0,Medium,2
629923,BBB,2014B,0.5,1.4,1.0752370277155379,0.8855869242199108,3.6885245901639343,36,673,62,10,0,Medium,2
648872,FFF,2014J,1.0,3.0,1.4138779680412428,0.0,4.444444444444445,16,203,10,1,0,Medium,2
548992,EEE,2014B,0.6,5.8,1.1817769048717541,0.5950920245398773,6.588235294117647,21,163,35,5,0,Medium,2
530493,BBB,2013B,0.8333333333333334,5.833333333333333,0.8670167519395114,0.6994535519125683,9.142857142857142,32,183,15,6,0,Medium,2
678058,DDD,2014J,0.3333333333333333,1.0,1.0524403009809535,0.4521072796934866,3.064516129032258,13,261,32,3,2,Low,1
685657,FFF,2014J,0.0,-63.0,0.9104336802561522,0.28429423459244535,4.55,14,503,21,3,2,Low,1
695803,FFF,2014J,0.0,-54.583333333333336,1.1223225009131421,0.2885667396061269,2.1363636363636362,14,3656,133,12,2,Low,1
548959,DDD,2013B,0.5454545454545454,2.4545454545454546,1.1306485914666302,0.6953727506426736,4.2407407407407405,26,778,55,11,0,Medium,2
2638818,BBB,2013J,0.45454545454545453,-2.3636363636363638,1.0778075221468466,0.42640823743185946,1.8630136986301369,13,1651,147,11,0,Medium,2
169908,FFF,2013J,0.0,-71.66666666666667,1.0275777921068474,0.18818040435458788,2.5609756097560976,14,643,42,3,2,Low,1
625853,BBB,2014B,1.0,2.0,0.7066862597213516,0.4827586206896552,7.0,10,29,4,1,0,Medium,2
90537,DDD,2014B,0.0,-1.2857142857142858,1.5208027673141422,0.49506172839506174,4.43859649122807,20,810,58,7,2,Low,1
593823,FFF,2013J,0.19047619047619047,-46.55,1.0835058546098928,0.6744124286283362,1.1,4,7531,261,21,2,Low,1
698206,BBB,2014J,0.2,1.0,0.6793907430069257,0.13810741687979539,14.555555555555555,50,391,10,5,2,Low,1
625578,BBB,2014B,0.5,0.5,0.8282232306106749,0.11029411764705882,2.9,8,136,11,2,0,Medium,2
561848,DDD,2013B,0.7,5.375,1.1416928675778424,0.19924812030075187,11.15,61,266,21,10,0,Medium,2
312231,FFF,2014J,0.0,-41.833333333333336,1.1111923567208868,2.3479087452471483,13.421052631578947,40,1052,20,12,1,High,0
235747,FFF,2014J,0.0,-108.0,0.9448926655636112,0.6455026455026455,10.5,20,189,5,2,2,Low,1
478212,CCC,2014B,0.7,2.3,1.6150569332514717,0.9596977329974811,4.897435897435898,25,397,40,10,0,Medium,2
557979,BBB,2013B,0.5555555555555556,3.5555555555555554,0.8796828399800307,0.5497382198952879,8.789473684210526,37,191,20,9,0,Medium,2
607889,BBB,2013J,0.5454545454545454,1.9090909090909092,1.2091176532026127,0.5451664025356577,4.0,16,631,63,11,0,Medium,2
549047,BBB,2013B,0.45454545454545453,1.7272727272727273,1.1238851641588241,0.5936454849498328,3.3424657534246576,29,598,74,11,0,Medium,2
374028,CCC,2014B,0.4444444444444444,0.5,1.2952581815424034,0.397442872687704,1.628930817610063,7,3676,160,9,0,Medium,2
616613,FFF,2014B,0.0,-1.0,1.2533441674089942,0.23821989528795812,2.2941176470588234,9,764,35,1,2,Low,1
515833,FFF,2013J,0.0,-20.833333333333332,1.5109581504148313,0.43745410036719706,2.5454545454545454,16,4085,100,12,2,Low,1
511473,CCC,2014B,0.8,2.0,1.2363320889836789,0.1468034727703236,2.953488372093023,22,2534,87,5,0,Medium,2
591891,CCC,2014J,0.3125,-2.533333333333333,1.2162868815211945,0.4597574421168688,4.265625,23,907,65,16,2,Low,1
287548,AAA,2013J,0.2,-0.4,1.0616464354531707,0.3002070393374741,5.456521739130435,22,483,47,5,2,Low,1
676373,DDD,2014J,0.0,-0.16666666666666666,1.0161145801158509,0.3927893738140417,5.883720930232558,27,527,44,7,2,Low,1
582460,BBB,2014J,0.0,-11.857142857142858,1.708716242852229,0.43275632490013316,2.5408163265306123,14,1502,99,14,2,Low,1
634578,EEE,2014B,0.2857142857142857,-1.0,1.0807055948197208,0.5916666666666667,1.7560975609756098,11,1440,83,7,2,Low,1
363749,FFF,2013B,0.0,-68.75,0.9430580323198293,0.26109017106407656,1.2075471698113207,6,6898,213,12,2,Low,1
304240,FFF,2013J,0.0,-7.111111111111111,1.5639920076729676,0.8236347358997315,5.58,47,1117,51,9,2,Low,1
2649914,GGG,2014B,0.2222222222222222,-41.333333333333336,0.9369014473274789,0.6940024479804161,6.931034482758621,23,817,30,9,2,Low,1
624327,GGG,2014B,1.0,6.0,1.4501939408913365,0.0,5.5,13,86,9,1,0,Medium,2
581611,CCC,2014B,0.8,2.0,1.4939095596409955,0.20607553366174056,3.342857142857143,16,1218,71,5,0,Medium,2
683640,EEE,2014J,0.0,-1.0,1.041236393293502,0.27899686520376177,2.6551724137931036,11,638,30,2,2,Low,1
644172,BBB,2014J,0.2,5.0,1.4140020281300734,0.07338935574229692,3.0256410256410255,14,1785,79,5,2,Low,1
579011,EEE,2013J,0.25,-2.75,1.3404696024335065,0.17487373737373738,3.2658227848101267,22,1584,80,4,2,Low,1
638202,DDD,2014J,0.0,-2.75,0.879428026808752,0.5446428571428571,5.566666666666666,28,224,31,4,2,Low,1
2269480,BBB,2013B,0.45454545454545453,1.1818181818181819,1.4967675578840172,0.6983606557377049,6.17948717948718,21,610,40,11,0,Medium,2
586535,BBB,2013J,0.45454545454545453,-1.7272727272727273,1.0507382283597042,0.3229892336922103,2.4909090909090907,13,1579,111,11,0,Medium,2
315728,CCC,2014B,0.4444444444444444,0.75,1.2658497471085037,0.6385068762278978,2.254385964912281,9,1527,115,9,0,Medium,2
684594,FFF,2014J,0.0,0.0,0.9760454347403827,0.2184873949579832,3.6216216216216215,17,357,38,1,2,Low,1
40878,FFF,2014J,0.0,-60.666666666666664,1.3717344134174085,1.2663951120162933,3.1379310344827585,29,2455,88,12,2,Low,1
574735,FFF,2013J,0.16666666666666666,-33.5,1.478010597748535,0.18411241755090335,3.074626865671642,30,3487,68,12,2,Low,1
546773,DDD,2014J,0.0,-0.3333333333333333,0.8734212891748319,0.5020408163265306,5.826086956521739,36,490,24,3,2,Low,1
632571,CCC,2014B,0.8333333333333334,5.8,1.6011181420208955,0.5889724310776943,6.638888888888889,36,399,37,6,0,Medium,2
2523736,AAA,2013J,1.0,9.25,0.713793817994322,0.0851063829787234,3.546666666666667,35,470,76,4,0,Medium,2
473965,DDD,2013B,0.6153846153846154,0.5833333333333334,0.9936534015770182,0.9852744310575636,5.465116279069767,48,747,44,13,0,Medium,2
2501768,DDD,2013B,0.5,0.2857142857142857,1.026227052650128,0.4995523724261415,1.9534883720930232,11,2234,130,14,0,Medium,2
550812,CCC,2014B,0.125,0.125,1.640285591545222,0.8656126482213439,6.178571428571429,32,253,29,8,2,Low,1
621414,CCC,2014J,0.16666666666666666,-1.3333333333333333,1.2798757633660898,1.0803059273422562,3.1923076923076925,16,523,27,6,2,Low,1
559876,FFF,2014B,0.0,-63.5,1.2663111499142432,0.18370763007392943,1.5,13,7169,173,12,2,Low,1
556408,FFF,2013B,0.0,-2.0,0.9603240193925289,0.296875,2.533333333333333,6,192,16,1,2,Low,1
698180,BBB,2014J,0.0,-1.0,1.1653237681067978,0.25850965961361544,4.730769230769231,12,1087,53,5,2,Low,1
286778,FFF,2014J,0.0,-56.416666666666664,1.2119603962157632,0.9320160750167448,2.77,26,2986,101,12,2,Low,1
600684,BBB,2013J,0.45454545454545453,-1.1818181818181819,1.0263680820530707,0.2637391533000263,1.2070484581497798,7,3803,228,11,0,Medium,2
580450,DDD,2014J,0.0,-5.0,0.9725650015375545,0.11142857142857143,6.0,28,350,36,5,2,Low,1
513934,CCC,2014B,1.0,2.0,0.9606460253891812,0.27640449438202247,2.026666666666667,12,890,76,2,0,Medium,2
2056416,FFF,2013J,0.25,-39.583333333333336,1.5083006643307684,1.210413183663721,1.8467153284671534,31,4187,138,12,2,Low,1
525189,DDD,2013J,0.0,-2.5,0.7632641833330516,0.3283582089552239,9.583333333333334,20,67,13,2,2,Low,1
608062,DDD,2013J,0.0,-5.0,0.9843527259097612,0.5073529411764706,10.818181818181818,38,272,23,7,2,Low,1
481314,CCC,2014J,0.19047619047619047,-47.1,2.0873091544285653,0.6213402732595966,2.347107438016529,11,1537,122,21,2,Low,1
647761,GGG,2014J,0.0,-45.111111111111114,1.0883487712153534,0.02677746999076639,2.9642857142857144,22,1083,85,9,2,Low,1
556646,FFF,2013J,0.0,-75.83333333333333,1.0495716004390465,0.21793587174348697,2.274336283185841,12,3992,114,12,2,Low,1
646402,FFF,2014J,0.16666666666666666,-81.41666666666667,1.4463219489401544,0.19839329374781697,1.9044117647058822,12,2863,137,12,2,Low,1
509034,GGG,2013J,0.0,-39.77777777777778,1.0677839427315554,0.35864978902953587,4.321428571428571,23,948,57,9,2,Low,1
556251,CCC,2014J,0.625,1.6,1.836979884490287,0.5655555555555556,3.5,19,900,73,16,0,Medium,2
649000,BBB,2014J,0.0,-12.0,1.6577623214311128,0.0,5.333333333333333,14,147,4,1,2,Low,1
580477,FFF,2013J,0.0,-81.125,1.6084133003525292,0.18425760286225404,2.703125,21,1677,65,8,2,Low,1
654692,FFF,2014J,0.0,-17.416666666666668,1.137572748258021,0.4379965457685665,2.1322314049586777,15,2895,122,12,2,Low,1
2156172,FFF,2014B,0.0,0.0,0.9093395896939779,0.21406727828746178,6.571428571428571,16,327,8,2,2,Low,1
322960,BBB,2013B,0.3333333333333333,1.3333333333333333,0.8950711177817963,0.2727272727272727,2.111111111111111,10,396,37,3,2,Low,1
549545,DDD,2013B,0.5,-1.3571428571428572,0.843890658752722,0.434103685196752,1.849624060150376,12,1601,134,14,0,Medium,2
644069,BBB,2014J,0.2,-3.0,0.8658890308668917,0.10220440881763528,7.303030303030303,44,499,34,5,2,Low,1
516398,EEE,2014J,0.5384615384615384,0.5384615384615384,0.866838996619356,0.9382716049382716,11.0,19,81,5,13,0,Medium,2
506543,CCC,2014J,0.8,3.25,1.1205668485877807,0.29244629244629244,3.375,22,2886,81,5,0,Medium,2
1044992,DDD,2013B,0.5384615384615384,0.0,0.9356893217587423,0.5902480752780154,2.31,9,1169,101,13,0,Medium,2
2545629,FFF,2014B,0.0,-6.333333333333333,2.366746641138416,2.130977130977131,4.357142857142857,22,1443,57,12,1,High,0
2254271,GGG,2013J,1.0,11.333333333333334,1.1918140357909357,0.0634441087613293,4.440677966101695,29,662,60,3,0,Medium,2
613313,DDD,2014B,0.0,-2.0,0.9675347486198201,0.30280172413793105,3.442857142857143,15,928,71,7,2,Low,1
1560989,BBB,2014B,0.16666666666666666,0.8333333333333334,1.0465313313355433,0.30633802816901406,2.9130434782608696,30,284,24,6,2,Low,1
627374,CCC,2014B,0.6666666666666666,1.4,1.08313445813985,0.5660639777468707,7.34375,37,719,33,6,0,Medium,2
604072,DDD,2013J,0.0,-4.333333333333333,1.0031652123682615,0.2957089552238806,2.152,20,1072,126,6,2,Low,1
278447,BBB,2013B,0.45454545454545453,1.5454545454545454,1.007268908033787,0.410958904109589,4.351851851851852,21,511,55,11,0,Medium,2
603529,CCC,2014J,0.38095238095238093,-13.35,1.9036700296649312,2.5175017158544954,7.17948717948718,34,1457,40,21,1,High,0
485219,DDD,2014B,0.0,0.0,1.8597876000649574,0.7696969696969697,6.3,23,165,21,3,2,Low,1
921739,CCC,2014J,0.6666666666666666,0.6666666666666666,1.242246016279464,0.20233463035019456,1.5294117647058822,8,771,69,3,0,Medium,2
598983,FFF,2013J,0.19047619047619047,-35.15,1.1037501115138235,0.8262253341820497,2.7777777777777777,13,3142,100,21,2,Low,1
687217,BBB,2014J,0.0,-1.0,0.9464307423732067,0.027131782945736434,8.241379310344827,61,258,30,1,2,Low,1
675495,EEE,2014J,0.375,0.75,1.1871238503737813,0.9694656488549618,5.0,19,393,31,8,0,Medium,2
573007,FFF,2014J,0.16666666666666666,-20.0,0.9108133734615967,0.5,10.0,36,178,10,6,2,Low,1
2417433,FFF,2013J,0.125,-66.375,1.6178753212585408,0.5988857938718662,4.266666666666667,22,718,46,8,2,Low,1
282975,FFF,2013J,0.08333333333333333,-53.416666666666664,1.1412777421582434,0.6340308918784255,1.891304347826087,12,4014,139,12,2,Low,1
590849,FFF,2013J,0.2727272727272727,-6.818181818181818,3.073596910043543,3.561964735516373,2.175,19,3970,121,11,1,High,0
650114,BBB,2014J,0.0,-3.0,1.1657477265504828,0.26597131681877445,7.285714285714286,34,767,29,5,2,Low,1
264723,DDD,2014B,0.0,-6.0,1.0025972628240942,0.30036439354502864,2.7032967032967035,41,1921,92,6,2,Low,1
1674804,GGG,2013J,0.0,-20.333333333333332,1.4097012222733885,3.643939393939394,13.666666666666666,83,396,19,9,1,High,0
571833,CCC,2014J,0.6666666666666666,3.0,0.9409912160595707,0.29579375848032563,2.25,19,1474,121,9,0,Medium,2
560951,CCC,2014B,1.0,2.0,0.914614454036825,0.27007299270072993,1.7272727272727273,5,411,23,1,0,Medium,2
401903,CCC,2014B,0.5555555555555556,-0.625,1.1528468086677741,0.41657579062159217,2.4215686274509802,16,917,103,9,0,Medium,2
683630,BBB,2014J,0.2,0.0,0.9102659468938971,0.30553969160479727,4.389830508474576,23,1751,60,5,2,Low,1
2557008,FFF,2014J,0.08333333333333333,-80.25,1.460250119317192,0.2909629304672077,1.3225806451612903,9,9118,218,12,2,Low,1
606815,GGG,2013J,0.0,-49.888888888888886,0.9322702141295879,0.12752721617418353,4.596153846153846,25,643,53,9,2,Low,1
629692,FFF,2014B,0.19047619047619047,-15.1,1.1081054149740128,1.5563623789764869,3.3661971830985915,15,2892,72,21,2,Low,1
551730,FFF,2013B,0.0,-44.0,1.5441810015082975,0.26954492415402564,3.0285714285714285,11,857,36,3,2,Low,1
566788,DDD,2014B,0.2857142857142857,0.2857142857142857,1.7914515734826348,0.3093645484949833,3.9833333333333334,15,598,61,7,2,Low,1
588138,GGG,2013J,0.0,-43.666666666666664,1.0317248310560352,0.06694560669456066,2.549019607843137,30,1195,103,9,2,Low,1
2568893,FFF,2013B,0.3333333333333333,2.0,1.228510218840004,0.3141321044546851,2.4558823529411766,15,1302,69,3,2,Low,1
684064,EEE,2014J,0.25,2.0,1.5454421076811236,0.3030480656506448,3.159090909090909,27,1706,89,4,2,Low,1
569807,FFF,2013J,0.5,1.0,1.8839485536441214,0.25,5.666666666666667,13,192,10,2,0,Medium,2
634878,CCC,2014B,0.5714285714285714,3.0,1.287653834155489,0.43940886699507387,3.772727272727273,35,1015,67,7,0,Medium,2
630937,FFF,2014B,0.0,-56.166666666666664,1.7050299527432937,0.3859060402684564,1.9111111111111112,15,2384,136,12,2,Low,1
634058,BBB,2014B,0.4,0.4,1.1148644168859316,0.8009259259259259,20.9,67,216,11,5,0,Medium,2
651678,BBB,2014J,0.0,-6.4,1.3727660423913672,0.4041666666666667,14.642857142857142,48,240,15,5,2,Low,1
513356,DDD,2013J,0.25,-0.75,0.7623731054203834,0.27419354838709675,20.90909090909091,69,124,12,4,0,Medium,2
650652,GGG,2014J,0.1111111111111111,-2.0,1.9003620262321197,2.197969543147208,9.346153846153847,50,394,27,9,1,High,0
1868389,DDD,2013J,1.0,8.0,1.2014497972649723,0.04985337243401759,1.8857142857142857,7,341,36,1,0,Medium,2
597515,GGG,2013J,0.0,-36.22222222222222,0.8321303117771779,0.38235294117647056,8.5,35,374,29,9,2,Low,1
2603195,EEE,2014B,0.5833333333333334,5.181818181818182,1.752752927163935,1.0606717226435536,4.163636363636364,15,923,56,12,0,Medium,2
485594,DDD,2013J,0.125,-2.875,1.1231203656444428,0.46695402298850575,4.166666666666667,18,696,67,8,2,Low,1
379185,CCC,2014J,1.0,7.25,1.416065354880274,0.5286415711947627,7.260869565217392,30,611,24,4,0,Medium,2
342697,DDD,2013J,1.0,6.0,0.6009758587444295,0.31351351351351353,9.444444444444445,33,185,10,1,0,Medium,2
1763378,CCC,2014B,1.0,2.0,2.0530175410024065,0.5595054095826894,7.956521739130435,39,647,24,1,0,Medium,2
699503,BBB,2014J,0.4,1.4,0.859126623027625,0.4740740740740741,16.923076923076923,39,270,14,5,0,Medium,2
561618,BBB,2014J,0.4,23.0,1.0420203914983521,0.19904648390941598,2.574468085106383,16,1678,95,5,0,Medium,2
568068,DDD,2013J,0.2,-2.2,1.6029222489603294,0.5771144278606966,6.378378378378378,24,201,38,5,2,Low,1
2685247,BBB,2014J,0.0,-2.6,0.9322753139071117,0.29938900203665986,4.9,17,491,51,5,2,Low,1
556406,GGG,2014B,0.125,-44.75,0.7621914649865416,0.2388663967611336,4.717391304347826,12,741,47,8,2,Low,1
567152,DDD,2013J,0.0,-7.428571428571429,0.9566728080529323,0.25120307988450435,3.1264367816091956,18,1039,88,7,2,Low,1
522446,BBB,2013J,0.45454545454545453,0.9090909090909091,1.0070065641087478,0.4447701532311792,1.3333333333333333,6,7505,205,11,0,Medium,2
189428,CCC,2014B,0.8,2.0,1.4893580336754335,0.4083916083916084,5.829268292682927,24,715,42,5,0,Medium,2
268915,DDD,2014B,1.0,1.0,1.123379714069104,0.10350877192982456,1.6756756756756757,8,570,38,1,0,Medium,2
573697,FFF,2014J,0.16666666666666666,-86.33333333333333,1.1409323879827369,0.28,5.1063829787234045,114,450,48,6,2,Low,1
689838,GGG,2014J,0.0,-40.333333333333336,1.285329090105789,0.07219827586206896,4.521739130434782,22,928,47,9,2,Low,1
598421,GGG,2013J,0.0,-48.55555555555556,1.4383317123464323,0.09427609427609428,4.419354838709677,23,891,63,9,2,Low,1
604110,GGG,2013J,0.0,-38.77777777777778,1.072015713862062,0.35478260869565215,2.405940594059406,16,1150,102,9,2,Low,1
1076015,CCC,2014J,0.4444444444444444,1.625,1.5395186602401296,0.4209650582362729,4.311475409836065,22,601,62,9,0,Medium,2
540219,EEE,2014J,0.25,1.25,1.1568715311628541,0.23935962514642717,2.65,19,2561,101,4,2,Low,1
618989,DDD,2014J,0.0,-1.6,0.8656739757178837,0.18881564958537103,1.771604938271605,12,4703,163,6,2,Low,1
588459,BBB,2014B,0.6,3.0,0.8819246876730443,0.5816326530612245,5.8125,17,196,17,5,0,Medium,2
605070,DDD,2013J,0.6666666666666666,6.0,1.4854026048305893,0.284375,2.0833333333333335,8,320,25,6,0,Medium,2
621580,FFF,2014B,0.09090909090909091,-87.81818181818181,1.389050833830512,0.8668470906630582,2.78021978021978,32,3695,92,11,2,Low,1
598235,FFF,2013J,1.0,7.0,0.8771360434774605,0.06997084548104957,6.428571428571429,61,343,22,2,0,Medium,2
2665399,CCC,2014B,0.8,2.0,1.1410313376266756,0.06788511749347259,2.3877551020408165,24,2298,99,5,0,Medium,2
597761,FFF,2014B,0.0,0.0,1.0136250051270415,0.2826603325415677,2.2222222222222223,10,842,37,2,2,Low,1
686907,CCC,2014J,0.42857142857142855,1.5,1.7654026829403564,0.328042328042328,5.125,24,756,41,7,0,Medium,2
2597543,BBB,2014B,0.5454545454545454,1.8181818181818181,1.1376225869789678,0.6230031948881789,3.8333333333333335,26,626,61,11,0,Medium,2
268018,CCC,2014J,0.8333333333333334,1.8333333333333333,1.168729953930941,1.6857142857142857,7.666666666666667,15,280,10,6,0,Medium,2
574606,GGG,2013J,0.0,-52.25,1.040016080416133,0.009615384615384616,11.052631578947368,50,208,20,4,2,Low,1
632719,DDD,2014J,0.0,0.0,0.6377862965976625,0.4117647058823529,11.076923076923077,29,85,14,2,2,Low,1
576813,FFF,2013J,0.08333333333333333,-11.0,1.2841430272480328,0.5221612494723512,2.676470588235294,19,2369,103,12,2,Low,1
488990,AAA,2014J,0.0,-3.8,1.3071536802916555,0.05211267605633803,5.58,30,710,51,5,2,Low,1
523248,DDD,2013J,0.0,-3.7142857142857144,1.3819617013726384,0.2971698113207547,6.05,23,636,41,7,2,Low,1
367510,FFF,2014B,0.09090909090909091,-58.81818181818182,1.4290390574455127,0.531118747613593,2.42,47,2619,101,11,2,Low,1
554459,EEE,2014J,0.9,11.4,1.5790639513237865,0.3120567375886525,6.627906976744186,28,564,44,10,0,Medium,2
346093,EEE,2014J,0.0,-3.0,1.1222616821210802,0.2775700934579439,3.231707317073171,19,3210,83,4,2,Low,1
